Open,High,Low,Close,Volume
4686.5,4686.89990234375,4685.10009765625,4685.7001953125,71
4685.5,4686.2998046875,4685.39990234375,4685.89990234375,29
4685.89990234375,4686.7998046875,4685.10009765625,4686.7998046875,28
4687.0,4687.0,4686.0,4686.0,36
4686.5,4688.2998046875,4686.5,4688.2998046875,39
4688.39990234375,4688.39990234375,4687.10009765625,4687.7998046875,34
4687.2998046875,4688.7001953125,4686.89990234375,4687.89990234375,54
4688.0,4688.5,4687.7998046875,4688.2998046875,25
4688.5,4690.2998046875,4688.39990234375,4690.2998046875,58
4690.89990234375,4691.2001953125,4687.7998046875,4688.2001953125,79
4688.0,4688.0,4686.7001953125,4687.10009765625,51
4687.60009765625,4687.89990234375,4684.0,4684.2998046875,97
4684.60009765625,4685.60009765625,4684.60009765625,4685.2001953125,58
4685.10009765625,4685.7998046875,4683.89990234375,4683.89990234375,92
4684.10009765625,4684.7998046875,4683.7001953125,4684.5,55
4684.5,4684.89990234375,4682.60009765625,4683.10009765625,89
4682.89990234375,4684.7998046875,4682.89990234375,4683.39990234375,132
4683.10009765625,4684.7001953125,4683.10009765625,4684.39990234375,55
4684.5,4685.5,4684.5,4685.2001953125,52
4685.2998046875,4686.0,4684.10009765625,4685.2001953125,249
4685.0,4685.39990234375,4683.2998046875,4683.89990234375,60
4684.10009765625,4685.0,4682.7001953125,4683.7998046875,83
4683.7001953125,4685.39990234375,4683.7001953125,4684.89990234375,55
4685.0,4686.7001953125,4685.0,4685.89990234375,77
4686.0,4686.10009765625,4684.39990234375,4684.39990234375,50
4684.7001953125,4685.10009765625,4684.10009765625,4684.2001953125,58
4684.2998046875,4684.39990234375,4683.2001953125,4683.5,73
4683.60009765625,4683.60009765625,4682.0,4682.0,61
4682.0,4683.89990234375,4681.5,4683.89990234375,76
4684.2998046875,4685.2998046875,4683.7001953125,4683.7001953125,60
4683.5,4684.0,4682.7001953125,4682.7998046875,41
4682.7998046875,4682.7998046875,4681.7001953125,4682.10009765625,39
4682.2001953125,4683.7998046875,4681.7998046875,4683.5,81
4683.5,4684.2998046875,4682.7001953125,4683.7998046875,85
4683.7998046875,4683.7998046875,4681.39990234375,4681.5,97
4681.0,4681.2998046875,4678.7001953125,4680.89990234375,293
4680.89990234375,4684.5,4680.60009765625,4683.89990234375,161
4683.7001953125,4683.89990234375,4681.5,4681.5,102
4680.7998046875,4681.0,4679.7998046875,4679.89990234375,80
4679.7998046875,4680.89990234375,4679.7998046875,4680.39990234375,49
4680.7998046875,4681.0,4680.0,4680.5,40
4680.2998046875,4680.60009765625,4679.7998046875,4680.2001953125,73
4680.0,4680.5,4679.60009765625,4679.7001953125,40
4679.7001953125,4680.0,4677.2998046875,4679.7998046875,125
4679.60009765625,4682.2001953125,4679.2998046875,4682.0,81
4682.0,4683.10009765625,4681.39990234375,4682.89990234375,94
4682.7001953125,4683.0,4681.89990234375,4683.0,42
4682.7001953125,4684.2998046875,4682.60009765625,4683.7998046875,51
4683.60009765625,4684.7001953125,4683.39990234375,4684.7001953125,38
4684.7998046875,4685.10009765625,4684.2001953125,4684.89990234375,65
4685.2001953125,4685.2998046875,4682.2001953125,4682.89990234375,52
4682.7001953125,4682.7998046875,4680.60009765625,4682.7998046875,66
4683.10009765625,4683.60009765625,4682.39990234375,4682.89990234375,36
4682.89990234375,4686.39990234375,4682.2998046875,4685.60009765625,98
4685.5,4685.60009765625,4683.5,4683.5,85
4683.89990234375,4684.7998046875,4683.7001953125,4684.7998046875,30
4684.7998046875,4686.0,4684.10009765625,4685.5,34
4685.2998046875,4686.39990234375,4684.39990234375,4684.5,71
4684.5,4684.60009765625,4683.7998046875,4684.0,42
4684.0,4685.0,4683.7998046875,4684.7001953125,26
4684.60009765625,4684.60009765625,4683.89990234375,4684.2998046875,41
4683.7998046875,4684.2998046875,4683.7001953125,4684.2998046875,27
4684.60009765625,4684.7001953125,4683.7998046875,4684.39990234375,36
4684.60009765625,4684.7998046875,4683.89990234375,4684.7998046875,25
4684.7998046875,4685.0,4684.2998046875,4685.0,19
4684.7998046875,4685.2998046875,4684.60009765625,4685.10009765625,12
4685.10009765625,4685.39990234375,4684.2998046875,4684.5,46
4684.5,4684.7998046875,4682.5,4682.89990234375,60
4683.60009765625,4683.89990234375,4683.5,4683.7998046875,147
4684.0,4684.2998046875,4683.39990234375,4684.2998046875,18
4684.2001953125,4684.39990234375,4683.0,4684.10009765625,79
4683.60009765625,4683.7001953125,4683.2001953125,4683.2001953125,11
4683.2998046875,4684.10009765625,4683.2998046875,4683.7998046875,10
4683.60009765625,4683.60009765625,4683.0,4683.5,32
4683.39990234375,4683.60009765625,4682.7998046875,4683.2001953125,27
4683.10009765625,4683.2998046875,4681.2998046875,4682.60009765625,80
4682.60009765625,4682.60009765625,4682.0,4682.2998046875,20
4682.2001953125,4682.5,4681.7001953125,4682.5,28
4682.2998046875,4683.10009765625,4682.0,4682.10009765625,38
4681.7998046875,4684.10009765625,4681.60009765625,4683.7001953125,32
4684.0,4685.0,4683.0,4684.2998046875,64
4683.89990234375,4687.0,4682.0,4685.39990234375,478
4685.39990234375,4686.60009765625,4685.2998046875,4685.39990234375,85
4685.39990234375,4685.39990234375,4683.39990234375,4683.7998046875,43
4684.10009765625,4684.2001953125,4681.5,4681.5,182
4681.0,4682.89990234375,4680.60009765625,4682.60009765625,114
4682.7001953125,4682.7001953125,4681.7998046875,4682.2001953125,40
4682.5,4683.0,4681.0,4681.0,40
4681.10009765625,4682.0,4679.7001953125,4680.2998046875,171
4680.5,4680.7001953125,4679.7001953125,4679.7998046875,47
4679.39990234375,4682.10009765625,4679.2001953125,4681.10009765625,182
4681.2998046875,4682.39990234375,4680.89990234375,4681.7998046875,97
4682.2998046875,4683.2998046875,4682.2001953125,4683.2001953125,29
4682.5,4682.89990234375,4680.2998046875,4680.39990234375,130
4680.5,4681.10009765625,4680.39990234375,4680.39990234375,59
4680.2998046875,4680.2998046875,4679.89990234375,4679.89990234375,22
4680.10009765625,4680.7001953125,4677.10009765625,4678.10009765625,200
4677.89990234375,4678.7001953125,4677.7998046875,4678.10009765625,40
4678.2001953125,4679.10009765625,4677.0,4677.2998046875,185
4678.0,4678.2998046875,4676.60009765625,4676.7001953125,111
4677.0,4677.0,4675.39990234375,4676.2001953125,184
4676.2001953125,4676.7001953125,4674.0,4676.39990234375,318
4676.5,4676.7001953125,4675.39990234375,4676.60009765625,94
4676.89990234375,4677.2998046875,4674.60009765625,4674.7998046875,84
4674.39990234375,4674.89990234375,4674.2001953125,4674.2998046875,48
4674.2001953125,4674.60009765625,4671.5,4672.60009765625,355
4672.7001953125,4675.5,4672.60009765625,4673.2001953125,217
4673.2001953125,4673.2998046875,4671.2998046875,4672.60009765625,160
4672.5,4673.39990234375,4671.89990234375,4672.7001953125,95
4672.60009765625,4673.2001953125,4671.89990234375,4672.39990234375,83
4672.89990234375,4674.10009765625,4672.0,4673.89990234375,198
4674.60009765625,4676.5,4674.2001953125,4676.2998046875,99
4676.7001953125,4677.2998046875,4676.2998046875,4676.7998046875,105
4676.7998046875,4678.0,4676.0,4677.2998046875,79
4677.2998046875,4677.2998046875,4675.7998046875,4676.10009765625,46
4676.7001953125,4676.7998046875,4676.39990234375,4676.5,20
4676.7001953125,4676.7998046875,4675.5,4676.2998046875,78
4676.2998046875,4676.89990234375,4676.10009765625,4676.10009765625,30
4676.2001953125,4676.60009765625,4676.2001953125,4676.2001953125,14
4676.39990234375,4676.7001953125,4675.89990234375,4675.89990234375,44
4675.89990234375,4676.2998046875,4675.7001953125,4675.7001953125,38
4675.7998046875,4676.39990234375,4675.2998046875,4676.2998046875,36
4675.89990234375,4676.5,4675.5,4676.10009765625,45
4676.10009765625,4678.10009765625,4676.0,4677.7001953125,91
4677.7001953125,4678.10009765625,4677.5,4678.0,22
4677.7001953125,4678.7998046875,4677.7001953125,4678.2001953125,55
4678.2001953125,4680.10009765625,4677.7998046875,4679.39990234375,102
4679.2998046875,4679.7001953125,4678.89990234375,4679.10009765625,67
4679.10009765625,4681.60009765625,4679.10009765625,4681.2001953125,94
4680.89990234375,4681.39990234375,4680.10009765625,4680.39990234375,52
4679.7998046875,4680.7001953125,4679.10009765625,4680.2001953125,52
4680.2001953125,4681.39990234375,4680.2001953125,4681.0,33
4680.7001953125,4681.0,4679.2998046875,4679.2998046875,79
4679.5,4680.10009765625,4679.0,4679.7998046875,56
4680.0,4680.7998046875,4679.5,4680.2001953125,35
4680.7001953125,4681.10009765625,4680.60009765625,4680.7998046875,18
4680.7001953125,4680.7998046875,4680.2001953125,4680.2001953125,23
4679.7998046875,4680.5,4679.7001953125,4680.5,40
4680.2998046875,4680.60009765625,4679.7998046875,4680.0,31
4680.0,4680.2998046875,4679.5,4679.5,29
4679.60009765625,4679.7001953125,4678.0,4678.89990234375,91
4679.0,4679.0,4677.5,4678.0,44
4677.7001953125,4678.2998046875,4676.7998046875,4676.7998046875,23
4676.7998046875,4679.39990234375,4676.2998046875,4679.39990234375,70
4679.60009765625,4680.0,4679.2001953125,4679.60009765625,22
4679.10009765625,4679.10009765625,4677.2998046875,4678.0,28
4677.7998046875,4678.39990234375,4677.7001953125,4678.2001953125,20
4678.2001953125,4678.2998046875,4677.60009765625,4677.60009765625,40
4677.39990234375,4677.39990234375,4676.5,4677.10009765625,23
4677.5,4677.7001953125,4677.39990234375,4677.7001953125,7
4677.89990234375,4677.89990234375,4677.10009765625,4677.10009765625,21
4677.0,4677.0,4675.10009765625,4675.5,82
4675.5,4675.7001953125,4674.2001953125,4674.2998046875,41
4674.2998046875,4674.89990234375,4673.89990234375,4674.89990234375,59
4675.0,4675.2998046875,4674.60009765625,4675.0,46
4674.89990234375,4676.10009765625,4674.60009765625,4675.5,67
4676.10009765625,4676.7998046875,4675.5,4676.10009765625,60
4676.0,4676.2001953125,4675.7998046875,4676.0,13
4675.39990234375,4675.39990234375,4674.39990234375,4674.39990234375,23
4674.60009765625,4674.60009765625,4673.2998046875,4673.39990234375,55
4673.0,4673.7001953125,4672.2001953125,4672.7001953125,27
4672.7001953125,4674.2001953125,4672.60009765625,4672.7998046875,70
4672.7001953125,4674.60009765625,4672.2998046875,4674.60009765625,29
4674.7001953125,4676.0,4674.7001953125,4675.89990234375,89
4675.89990234375,4676.0,4674.10009765625,4674.60009765625,125
4674.2998046875,4674.2998046875,4671.10009765625,4671.10009765625,175
4671.10009765625,4671.2001953125,4670.10009765625,4670.39990234375,314
4670.5,4671.2001953125,4668.7998046875,4670.39990234375,263
4670.2998046875,4671.2998046875,4670.10009765625,4670.39990234375,75
4670.7001953125,4671.2001953125,4670.60009765625,4670.7998046875,172
4671.2001953125,4671.89990234375,4670.7001953125,4670.7001953125,60
4671.39990234375,4673.89990234375,4670.89990234375,4673.7998046875,156
4673.7001953125,4674.10009765625,4673.60009765625,4674.10009765625,42
4674.0,4675.2998046875,4674.0,4675.2998046875,51
4675.2001953125,4675.39990234375,4674.2998046875,4675.39990234375,25
4675.39990234375,4675.39990234375,4674.39990234375,4674.89990234375,28
4674.60009765625,4676.2001953125,4674.60009765625,4675.7001953125,85
4676.0,4677.60009765625,4675.5,4677.10009765625,119
4677.0,4678.7998046875,4677.0,4678.7998046875,62
4678.89990234375,4680.10009765625,4678.89990234375,4679.89990234375,99
4679.7001953125,4680.10009765625,4678.89990234375,4679.5,53
4679.2998046875,4680.0,4678.7998046875,4679.7998046875,38
4679.7998046875,4679.7998046875,4678.2998046875,4678.5,35
4678.10009765625,4678.10009765625,4676.89990234375,4677.5,52
4677.60009765625,4678.2998046875,4677.5,4678.2998046875,26
4678.39990234375,4678.7001953125,4678.2001953125,4678.7001953125,14
4678.7001953125,4679.2998046875,4678.60009765625,4679.0,24
4678.2998046875,4678.89990234375,4678.2998046875,4678.60009765625,28
4678.5,4679.60009765625,4678.5,4679.60009765625,71
4679.2998046875,4679.89990234375,4678.89990234375,4679.5,30
4679.7001953125,4679.7001953125,4677.39990234375,4679.2001953125,172
4679.5,4679.7998046875,4679.10009765625,4679.60009765625,36
4679.2001953125,4679.39990234375,4678.2998046875,4678.60009765625,20
4678.2001953125,4678.5,4677.5,4677.89990234375,21
4678.10009765625,4678.60009765625,4678.10009765625,4678.5,18
4678.2001953125,4678.2998046875,4676.60009765625,4676.7998046875,27
4676.7001953125,4676.89990234375,4676.2998046875,4676.2998046875,18
